P9WPE7_6	P9WPE7_6
P13423_5	P13423_5
P0C767_21	P0C767_21
P0C767_21	P0C767_71
P9WNI9_3	P9WNI9_3
P9WNI9_3	P9WNJ1_4
P9WNI9_3	P9WNK3_6
P27958_334	P27958_334
P27958_337	P27958_337
P43315_4	P43315_4
Q69027_6	Q69027_6
Q69027_6	Q69027_14
P27958_366	P27958_366
P27958_366	P27958_564
P27958_366	P27958_565
P27958_366	P27958_566
P27958_366	P27958_567
P27958_366	P27958_568
Q81871_21	Q81871_21
P9WQP3_27	P9WQP3_27
P9WQP3_27	P9WQP1_76
P9WMK1_10	P9WMK1_10
P9WMK1_10	P9WMK1_11
P27958_432	P27958_432
P50498_18	P50498_18
P13423_8	P13423_8
P27958_465	P27958_465
Q81871_26	Q81871_26
P27958_491	P27958_491
P07566_29	P07566_29
P46841_17	P46841_17
Q9CDF1_1	Q9CDF1_1
P0C767_48	P0C767_48
P27958_555	P27958_555
P27958_555	P27958_473
Q0SLZ0_1	Q0SLZ0_1
Q7K740_89	Q7K740_89
Q7K740_89	Q7K740_88
NA_8	NA_8
P9WIN9_23	P9WIN9_23
P9WIN9_23	P9WIN9_9
P04977_6	P04977_6
P23504_1	P23504_1
P14075_9	P14075_9
Q69467_12	Q69467_12
Q69467_36	Q69467_36
P89468_4	P89468_4
P03129_5	P03129_5
P03129_5	P03129_8
P03129_5	P03129_25
P03126_10	P03126_10
P04012_9	P04012_9
P0C045_1	P0C045_1
Q9Q6P4_48	Q9Q6P4_48
P9WNI5_1	P9WNI5_1
Q9Q6P4_74	Q9Q6P4_74
Q79FK4_1	Q79FK4_1
Q79FK4_1	L7N649_1
Q9Q6P4_110	Q9Q6P4_110
P9WLZ3_1	P9WLZ3_1
P9WGL3_1	P9WGL3_1
P9WNV5_1	P9WNV5_1
P95184_2	P95184_2
P9WN67_1	P9WN67_1
O53666_1	O53666_1
P9WJH1_1	P9WJH1_1
P9WJU5_5	P9WJU5_5
P96218_2	P96218_2
I6YGB1_1	I6YGB1_1
P55969_2	P55969_2
P03452_17	P03452_17
P17763_69	P17763_69
P95234_1	P95234_1
P9WIM9_1	P9WIM9_1
Q8YGS6_2	Q8YGS6_2
P9WNQ3_6	P9WNQ3_6
O05591_1	O05591_1
P14336_18	P14336_18
P14336_50	P14336_50
P14336_82	P14336_82
P14336_82	Q9Q6P4_31
V4ZDA0_3	V4ZDA0_3
V4ZDA0_3	V4ZDA0_2
V4ZDA0_3	V4ZDA0_1
P09247_5	P09247_5
P9WLS1_1	P9WLS1_1
P09257_4	P09257_4
P9WIR7_25	P9WIR7_25
P9WQP3_51	P9WQP3_51
P55969_35	P55969_35
A0A3Q8IFR2_1	A0A3Q8IFR2_1
Q32ZE1_85	Q32ZE1_85
P0A0V0_6	P0A0V0_6
P09259_30	P09259_30
P17763_206	P17763_206
P17763_270	P17763_270
P17763_270	P17763_264
P17763_302	P17763_302
P17763_302	P17763_293
P17763_302	P17763_116
P17763_302	P17763_358
P17763_366	P17763_366
Q32ZE1_156	Q32ZE1_156
P29996_11	P29996_11
Q83AP6_1	Q83AP6_1
Q69028_7	Q69028_7
B6DVW7_8	B6DVW7_8
Q4CPQ3_1	Q4CPQ3_1
P0DTC9_14	P0DTC9_14
P0DTC9_14	P0DTC9_4
P0DTC9_14	P0DTC9_17
P0DTC9_14	P0DTC9_38
P0DTC9_14	P0DTC9_187
P0DTC9_14	P0DTC9_118
P09259_70	P09259_70
P09259_70	P09259_135
P09259_70	P09259_9
P09259_70	P09259_3
P0DTC2_60	P0DTC2_60
P0DTC2_102	P0DTC2_102
P0DTC4_4	P0DTC4_4
P0DTC2_168	P0DTC2_168
P0DTC2_191	P0DTC2_191
P0DTC2_221	P0DTC2_221
P0DTC2_233	P0DTC2_233
P0DTC2_248	P0DTC2_248
P0DTC3_15	P0DTC3_15
P0DTD1_50	P0DTD1_50
P0DTC8_18	P0DTC8_18
P0DTC2_262	P0DTC2_262
P0DTC2_262	P0DTC2_484
P0DTC2_262	P0DTC2_363
P0DTC2_262	P0DTC2_172
P0DTC2_262	P0DTC2_65
P0DTC2_262	P0DTC2_333
P0DTC9_89	P0DTC9_89
P0DTC9_89	P0DTC9_154
P0DTC9_89	P0DTC9_24
P0DTC9_89	P0DTC9_26
P0DTC9_89	P0DTC9_57
P0DTC9_100	P0DTC9_100
P0DTC9_115	P0DTC9_115
P0DTD1_116	P0DTD1_116
P0DTD1_132	P0DTD1_132
P09259_129	P09259_129
P09259_129	P09259_109
P09255_8	P09255_8
P0DTD1_147	P0DTD1_147
P0DTC5_64	P0DTC5_64
P0DTC9_153	P0DTC9_153
Q69028_19	Q69028_19
P0DTD1_180	P0DTD1_180
P0DTC9_175	P0DTC9_175
P0DTC2_501	P0DTC2_501
Q76R62_29	Q76R62_29
P0DTC2_529	P0DTC2_529
P0DTD1_233	P0DTD1_233
NA_20	NA_20
P9WNK5_3	P9WNK5_3
P9WGU1_2	P9WGU1_2
P27958_18	P27958_18
P07566_4	P07566_4
Q76R62_1	Q76R62_1
P27958_71	P27958_71
P27958_80	P27958_80
P9WQP1_15	P9WQP1_15
P9WQP1_15	P9WQP3_5
P19993_12	P19993_12
P0DTC4_1	P0DTC4_1
Q81871_7	Q81871_7
P13826_21	P13826_21
P89468_1	P89468_1
Q7K740_12	Q7K740_12
P9WIN9_5	P9WIN9_5
P27958_198	P27958_198
P9WPE5_7	P9WPE5_7
P9WPE5_7	P9WPE5_10
C1GK29_8	C1GK29_8
P06198_4	P06198_4
P07566_14	P07566_14
P27958_285	P27958_285
P9WQP3_17	P9WQP3_17
P9WQP3_17	P9WQP3_23
P27958_309	P27958_309
P9WNK5_25	P9WNK5_25
P27958_324	P27958_324
Q5NI16_1	Q5NI16_1
P13826_43	P13826_43
Q76R62_12	Q76R62_12
P27958_380	P27958_380
P09310_8	P09310_8
P27958_433	P27958_433
P9WNF5_3	P9WNF5_3
Q8I0U6_12	Q8I0U6_12
P27958_477	P27958_477
P27958_492	P27958_492
P19993_41	P19993_41
Q99XV0_10	Q99XV0_10
P0C767_49	P0C767_49
P27958_556	P27958_556
P07566_37	P07566_37
P46841_20	P46841_20
P03452_1	P03452_1
Q81871_33	Q81871_33
P32022_1	P32022_1
P15917_12	P15917_12
P15917_12	P15917_34
P14075_10	P14075_10
Q9WMB5_30	Q9WMB5_30
Q8I0U8_21	Q8I0U8_21
P03129_6	P03129_6
P03129_6	P03129_19
P9WF23_4	P9WF23_4
P9WF23_4	P9WF23_1
P04020_2	P04020_2
P0C045_2	P0C045_2
P9WNJ7_1	P9WNJ7_1
Q9Q6P4_75	Q9Q6P4_75
Q79FK4_2	Q79FK4_2
Q9Q6P4_111	Q9Q6P4_111
P9WQ27_1	P9WQ27_1
O50418_1	O50418_1
P60230_1	P60230_1
P9WFW3_1	P9WFW3_1
P9WK19_2	P9WK19_2
P60230_2	P60230_2
P9WHY7_3	P9WHY7_3
Q50701_1	Q50701_1
P9WGN1_1	P9WGN1_1
P96218_3	P96218_3
P9WGA1_1	P9WGA1_1
Q79FR3_5	Q79FR3_5
Q8YE98_1	Q8YE98_1
P9WNW9_1	P9WNW9_1
I6X7Z3_1	I6X7Z3_1
P14336_19	P14336_19
P14336_51	P14336_51
P14336_83	P14336_83
P03120_9	P03120_9
P09272_3	P09272_3
P9WI25_4	P9WI25_4
P09259_19	P09259_19
P9WIR7_26	P9WIR7_26
P17763_140	P17763_140
P55969_4	P55969_4
P55969_36	P55969_36
P9WJD7_5	P9WJD7_5
Q32ZE1_25	Q32ZE1_25
Q32ZE1_47	Q32ZE1_47
P07566_45	P07566_45
Q32ZE1_86	Q32ZE1_86
P09264_1	P09264_1
P09264_15	P09264_15
A5KDR7_8	A5KDR7_8
A5KDR7_8	A5KDR7_12
A5KDR7_8	A5KDR7_11
A5KDR7_8	A5KDR7_4
A5KDR7_8	A5KDR7_13
A5KDR7_8	A5KDR7_7
A5KDR7_8	A5KDR7_16
P17763_175	P17763_175
P17763_207	P17763_207
P17763_271	P17763_271
P17763_335	P17763_335
Q32ZE1_157	Q32ZE1_157
P29996_12	P29996_12
Q83EE1_2	Q83EE1_2
Q69028_8	Q69028_8
Q4DW02_1	Q4DW02_1
P0DTC2_27	P0DTC2_27
P9WI11_2	P9WI11_2
P0DTD1_10	P0DTD1_10
P09259_71	P09259_71
P09259_103	P09259_103
P0DTC2_61	P0DTC2_61
P0DTC2_61	P0DTC2_480
P0DTC2_61	P0DTC2_246
P0DTC2_61	P0DTC2_39
P0DTC2_61	P0DTC2_402
P0DTC2_61	P0DTC2_298
P27958_452	P27958_452
Q99XV0_8	Q99XV0_8
P0CL66_28	P0CL66_28
S5Y3I5_1	S5Y3I5_1
P12978_3	P12978_3
P27958_553	P27958_553
P96264_2	P96264_2
P96264_2	P9WK61_13
P9WIP1_2	P9WIP1_2
P07566_39	P07566_39
P46841_21	P46841_21
P03452_11	P03452_11
P15917_9	P15917_9
P0C767_57	P0C767_57
Q9WMB5_23	Q9WMB5_23
Q69467_5	Q69467_5
Q69467_30	Q69467_30
Q69467_30	Q69467_19
Q69467_30	Q69467_50
P27958_617	P27958_617
P04012_2	P04012_2
P06788_4	P06788_4
P9WNK5_38	P9WNK5_38
P03231_1	P03231_1
Q9Q6P4_67	Q9Q6P4_67
Q9Q6P4_99	Q9Q6P4_99
P27958_621	P27958_621
P9WNF3_1	P9WNF3_1
P9WG85_2	P9WG85_2
Q6MWX1_1	Q6MWX1_1
P96872_1	P96872_1
P9WNG7_1	P9WNG7_1
P9WN83_1	P9WN83_1
P9WQE9_3	P9WQE9_3
P9WJD7_1	P9WJD7_1
P71963_3	P71963_3
O53461_1	O53461_1
Q9CC67_1	Q9CC67_1
P14079_2	P14079_2
P17763_62	P17763_62
P9WNQ5_1	P9WNQ5_1
NA_14	NA_14
O86351_1	O86351_1
Q8YG32_2	Q8YG32_2
P14336_11	P14336_11
P14336_43	P14336_43
P14336_75	P14336_75
P9WK17_2	P9WK17_2
P9WNK3_18	P9WNK3_18
P9WNK3_26	P9WNK3_26
P9WIR7_18	P9WIR7_18
P17763_111	P17763_111
P55969_28	P55969_28
P9WQP3_54	P9WQP3_54
Q32ZE1_18	Q32ZE1_18
Q32ZE1_42	Q32ZE1_42
E9BS46_1	E9BS46_1
E9BS46_1	E9BS46_2
Q32ZE1_78	Q32ZE1_78
Q32ZE1_78	Q9Q6P4_13
Q32ZE1_78	Q32ZE1_21
Q32ZE1_106	Q32ZE1_106
P09264_11	P09264_11
P09264_19	P09264_19
P17763_231	P17763_231
P17763_295	P17763_295
P17763_359	P17763_359
Q32ZE1_150	Q32ZE1_150
P29996_4	P29996_4
Q83B06_1	Q83B06_1
Q69028_3	Q69028_3
B6DVW7_1	B6DVW7_1
Q8IIF0_8	Q8IIF0_8
P09259_63	P09259_63
P09259_95	P09259_95
P0DTC9_27	P0DTC9_27
P0DTC1_1	P0DTC1_1
P0DTD1_13	P0DTD1_13
P0DTC2_141	P0DTC2_141
P0DTC2_163	P0DTC2_163
P0DTC5_25	P0DTC5_25
P9WGU1_1	P9WGU1_1
P43315_1	P43315_1
P27958_37	P27958_37
P27958_55	P27958_55
A0A143ZZD7_1	A0A143ZZD7_1
P0CL66_3	P0CL66_3
P03129_1	P03129_1
Q8I0U6_8	Q8I0U6_8
P19993_13	P19993_13
P27958_133	P27958_133
P27958_140	P27958_140
P27958_140	P27958_10
P9WMK1_4	P9WMK1_4
P27958_190	P27958_190
A5K724_3	A5K724_3
C1GK29_3	C1GK29_3
C1GK29_3	C1GK29_4
E9BS96_2	E9BS96_2
Q4QHH2_5	Q4QHH2_5
P27958_240	P27958_240
P27958_265	P27958_265
P27958_265	P27958_202
A5K724_5	A5K724_5
C1GK29_10	C1GK29_10
Q99XV0_6	Q99XV0_6
P27958_322	P27958_322
P27958_327	P27958_327
Q9WMB5_11	Q9WMB5_11
O51596_1	O51596_1
P19993_31	P19993_31
Q9Q6P4_23	Q9Q6P4_23
P03211_3	P03211_3
P9WNK5_26	P9WNK5_26
P38056_1	P38056_1
P27958_427	P27958_427
P27958_427	P27958_469
P27958_427	P27958_470
P27958_427	P27958_428
P27958_427	P27958_290
P27958_427	P27958_437
Q81871_24	Q81871_24
Q69027_7	Q69027_7
P27958_485	P27958_485
P27958_497	P27958_497
P11089_3	P11089_3
P27958_549	P27958_549
A1JIP3_4	A1JIP3_4
P9WNK5_32	P9WNK5_32
Q4QHH2_12	Q4QHH2_12
P36732_1	P36732_1
Q98159_1	Q98159_1
Q9Q6P4_40	Q9Q6P4_40
P13423_22	P13423_22
P10211_3	P10211_3
P03129_12	P03129_12
P03129_12	P03129_17
P03129_12	P03129_9
P03129_12	P03129_24
P27958_620	P27958_620
P06463_7	P06463_7
P06463_7	P03126_39
P06463_7	P03126_19
P9WI25_1	P9WI25_1
P04015_1	P04015_1
P9WJ11_1	P9WJ11_1
Q9Q6P4_61	Q9Q6P4_61
Q9Q6P4_93	Q9Q6P4_93
P03120_5	P03120_5
P9WKJ7_1	P9WKJ7_1
O53697_1	O53697_1
O06393_1	O06393_1
O53203_2	O53203_2
P9WPU7_2	P9WPU7_2
P9WFJ9_1	P9WFJ9_1
O53697_3	O53697_3
Q79FK6_4	Q79FK6_4
P9WJK5_1	P9WJK5_1
O07751_3	O07751_3
P03089_5	P03089_5
P17763_88	P17763_88
P9WNL9_1	P9WNL9_1
P72062_1	P72062_1
P9WNQ3_7	P9WNQ3_7
P14336_5	P14336_5
P14336_37	P14336_37
P14336_69	P14336_69
P27958_639	P27958_639
P27958_535	P27958_535
P27958_535	P27958_536
P27958_535	P27958_482
P24301_23	P24301_23
P24301_23	P24301_24
P24301_23	P9WPE5_13
P07566_35	P07566_35
P27958_596	P27958_596
P27958_612	P27958_612
Q9Q6P4_37	Q9Q6P4_37
Q8I0U8_18	Q8I0U8_18
P15917_26	P15917_26
Q69467_44	Q69467_44
P09259_13	P09259_13
P09259_13	P09259_90
P03101_2	P03101_2
P06463_5	P06463_5
Q99XV0_22	Q99XV0_22
P89442_1	P89442_1
P9WNI3_2	P9WNI3_2
Q9Q6P4_84	Q9Q6P4_84
P9WQP3_40	P9WQP3_40
P9WNF5_5	P9WNF5_5
P9WI25_2	P9WI25_2
P9WPU7_1	P9WPU7_1
P9WG41_1	P9WG41_1
P9WJU5_3	P9WJU5_3
Q79FJ2_2	Q79FJ2_2
I6Y4S9_1	I6Y4S9_1
O53699_1	O53699_1
O53380_1	O53380_1
P9WL67_1	P9WL67_1
Q79FR3_4	Q79FR3_4
Q79FR3_4	Q79FR3_1
P17763_43	P17763_43
P14283_1	P14283_1
P17763_79	P17763_79
P17763_79	P17763_343
Q9RPX7_1	Q9RPX7_1
P49944_1	P49944_1
O07744_1	O07744_1
Q8YGS9_3	Q8YGS9_3
P9WNK5_47	P9WNK5_47
P14336_28	P14336_28
P14336_60	P14336_60
P27958_630	P27958_630
P27958_630	P27958_389
P03452_21	P03452_21
P09272_7	P09272_7
O07175_1	O07175_1
P9WIR7_3	P9WIR7_3
S5Y3I5_3	S5Y3I5_3
P17763_123	P17763_123
P17763_123	P17763_263
P17763_123	P17763_258
P55969_13	P55969_13
Q32ZE1_6	Q32ZE1_6
P17763_153	P17763_153
P17763_153	P17763_28
P17763_153	P17763_102
P17763_153	P17763_243
A0A3S5H5H7_1	A0A3S5H5H7_1
Q32ZE1_63	Q32ZE1_63
A5K3N8_3	A5K3N8_3
P09259_25	P09259_25
P09259_36	P09259_36
Q32ZE1_116	Q32ZE1_116
P17763_184	P17763_184
P17763_216	P17763_216
P17763_216	P17763_213
P17763_216	P17763_214
P17763_216	P17763_215
P17763_280	P17763_280
P17763_312	P17763_312
P17763_344	P17763_344
Q32ZE1_135	Q32ZE1_135
Q32ZE1_166	Q32ZE1_166
Q83E37_1	Q83E37_1
Q83BU7_2	Q83BU7_2
Q69028_15	Q69028_15
Q0PCN5_1	Q0PCN5_1
K9N5Q8_5	K9N5Q8_5
P0DTC2_36	P0DTC2_36
P9WHX3_1	P9WHX3_1
P09259_48	P09259_48
P0DTC3_1	P0DTC3_1
P0DTC8_2	P0DTC8_2
P0DTC8_2	P0DTC8_3
P0DTC2_130	P0DTC2_130
P0DTC2_151	P0DTC2_151
P0DTD1_24	P0DTD1_24
P0DTC5_20	P0DTC5_20
P0DTC5_20	P0DTC5_88
P0DTC9_62	P0DTC9_62
P0DTD1_31	P0DTD1_31
P0DTD1_31	P0DTD1_195
P0DTD1_31	P0DTD1_97
P0DTC8_12	P0DTC8_12
P0DTC8_15	P0DTC8_15
P0DTD1_70	P0DTD1_70
Q32ZE1_184	Q32ZE1_184
P0DTC5_54	P0DTC5_54
P0DTC2_343	P0DTC2_343
P0DTC9_120	P0DTC9_120
P0DTD1_139	P0DTD1_139
P09259_131	P09259_131
P09259_131	P09259_100
P09269_12	P09269_12
P0DTD1_154	P0DTD1_154
P0DTC9_159	P0DTC9_159
P0DTC9_159	P0DTC9_30
P0DTC9_159	P0DTC9_40
Q69028_18	Q69028_18
P0DTD1_188	P0DTD1_188
P0DTD1_214	P0DTD1_214
P0DTD1_229	P0DTD1_229
P0DTD1_229	P0DTD1_55
P0DTC9_179	P0DTC9_179
P0DTC9_179	P0DTC9_9
Q32ZE1_206	Q32ZE1_206
P0DTD2_1	P0DTD2_1
A0A4Y5WWH7_9	A0A4Y5WWH7_9
P9WNK7_2	P9WNK7_2
P9WQP3_1	P9WQP3_1
P9WQP3_1	P9WQP1_6
P27958_22	P27958_22
P46841_2	P46841_2
P27958_49	P27958_49
P27958_49	P27958_42
Q9A0B0_1	Q9A0B0_1
P9WGU1_6	P9WGU1_6
P9WGU1_6	P9WGU1_7
Q8I0U8_1	Q8I0U8_1
P9WNK5_11	P9WNK5_11
P27958_97	P27958_97
P09310_5	P09310_5
O51381_1	O51381_1
P9WIN9_4	P9WIN9_4
P27958_153	P27958_153
Q7KQK5_5	Q7KQK5_5
P19993_20	P19993_20
P27958_221	P27958_221
C1GK29_5	C1GK29_5
P9WMK1_5	P9WMK1_5
P13826_33	P13826_33
P27958_244	P27958_244
P17763_9	P17763_9
P17763_9	P17763_6
P9WK61_8	P9WK61_8
P24301_13	P24301_13
P24301_13	P24301_11
P24301_13	P24301_3
P67875_4	P67875_4
P0DTD1_3	P0DTD1_3
P21250_2	P21250_2
P27958_312	P27958_312
Q9Q6P4_21	Q9Q6P4_21
Q76R62_9	Q76R62_9
Q7K740_53	Q7K740_53
Q7K740_53	Q7K740_56
Q4QHH2_7	Q4QHH2_7
P19993_32	P19993_32
P46841_12	P46841_12
P07566_24	P07566_24
P9WK71_1	P9WK71_1
Q9WMB5_14	Q9WMB5_14
P50498_17	P50498_17
P50498_17	P50498_13
P13826_45	P13826_45
P13826_45	P13826_51
P27958_468	P27958_468
P9WIN9_18	P9WIN9_18
P17763_18	P17763_18
P27958_506	P27958_506
P17763_21	P17763_21
P17763_21	P17763_121
P17763_21	P17763_120
P27958_562	P27958_562
P27958_579	P27958_579
P27958_579	P27958_66
P0C767_53	P0C767_53
P0C767_53	P0C767_38
P0C767_55	P0C767_55
P15917_3	P15917_3
Q9Q6P4_45	Q9Q6P4_45
P13423_18	P13423_18
Q9WMB5_40	Q9WMB5_40
Q69467_20	Q69467_20
Q69467_45	Q69467_45
P09310_12	P09310_12
Q69467_56	Q69467_56
P03120_2	P03120_2
P17763_25	P17763_25
P01556_2	P01556_2
Q7APW0_1	Q7APW0_1
Q9Q6P4_85	Q9Q6P4_85
Q81871_11	Q81871_11
P27958_224	P27958_224
P17763_4	P17763_4
Q7K6A5_1	Q7K6A5_1
P13826_38	P13826_38
P13826_38	P13826_34
O51327_1	O51327_1
Q32ZE1_218	Q32ZE1_218
P0DTC2_537	P0DTC2_537
P9WNK5_1	P9WNK5_1
P27958_11	P27958_11
P9WPE7_2	P9WPE7_2
P50498_2	P50498_2
P27958_40	P27958_40
P27958_58	P27958_58
P9WMK1_1	P9WMK1_1
A0A143ZZD7_3	A0A143ZZD7_3
P27958_82	P27958_82
P24094_3	P24094_3
P24094_3	P24094_20
P27958_91	P27958_91
I3NID5_1	I3NID5_1
I3NID5_1	P46841_7
Q9Q6P4_6	Q9Q6P4_6
Q9Q6P4_6	Q32ZE1_12
P27958_159	P27958_159
P27958_159	P27958_255
P27958_159	P27958_274
NA_3	NA_3
Q9Q6P4_12	Q9Q6P4_12
P9WNK7_10	P9WNK7_10
P9WNK7_10	P9WNK7_8
A0A143ZZD7_8	A0A143ZZD7_8
P9WIP1_1	P9WIP1_1
P9WIN9_10	P9WIN9_10
P9WNK5_22	P9WNK5_22
P27958_273	P27958_273
Q76R62_7	Q76R62_7
P46841_11	P46841_11
Q786F2_1	Q786F2_1
P9WQP1_44	P9WQP1_44
P9WQP1_44	P9WQP3_9
P9WQP1_46	P9WQP1_46
P9WQP1_46	P9WQP3_3
P43315_5	P43315_5
P27958_377	P27958_377
P27958_377	P27958_530
P27958_377	P27958_520
P9WQP1_54	P9WQP1_54
P9WQP1_54	P9WQP1_57
P9WQP1_54	P9WQP3_26
P9WQP1_54	P9WQP1_17
A1JIP3_2	A1JIP3_2
P27958_440	P27958_440
O84818_1	O84818_1
P0C767_41	P0C767_41
P27958_474	P27958_474
V5B6B7_1	V5B6B7_1
P27958_541	P27958_541
P27958_551	P27958_551
Q99XV0_12	Q99XV0_12
P06198_11	P06198_11
P27958_604	P27958_604
P27958_604	P27958_93
P27958_604	P27958_547
P15917_7	P15917_7
O42049_1	O42049_1
Q9WMB5_21	Q9WMB5_21
Q69467_3	Q69467_3
Q69467_28	Q69467_28
P27958_615	P27958_615
P03126_4	P03126_4
P04020_1	P04020_1
P03129_21	P03129_21
P15917_32	P15917_32
P9WMK1_19	P9WMK1_19
P9WMK1_19	P9WMK1_3
P9WMK1_19	P9WMK1_16
Q9Q6P4_65	Q9Q6P4_65
Q9Q6P4_97	Q9Q6P4_97
O53695_1	O53695_1
P9WJE5_1	P9WJE5_1
P9WJW3_1	P9WJW3_1
P9WQ81_1	P9WQ81_1
P9WLJ1_1	P9WLJ1_1
P9WPU5_2	P9WPU5_2
P9WQN9_2	P9WQN9_2
P9WHY3_3	P9WHY3_3
I6XWA1_2	I6XWA1_2
P9WG41_3	P9WG41_3
P9WKJ3_1	P9WKJ3_1
Q7AQ61_1	Q7AQ61_1
P03089_7	P03089_7
P03089_7	P03089_6
P03089_7	NA_11
P17763_60	P17763_60
P17763_60	P17763_200
P17763_60	P17763_333
P17763_60	P17763_303
P17763_92	P17763_92
O53470_2	O53470_2
O07738_2	O07738_2
Q8YC41_4	Q8YC41_4
Q8YHH0_2	Q8YHH0_2
Q81871_15	Q81871_15
P07566_19	P07566_19
P07566_19	P07566_20
P19993_30	P19993_30
P27958_341	P27958_341
P27958_341	P27958_299
P27958_341	P27958_653
P27958_341	P27958_456
P27958_341	P27958_119
P27958_341	P27958_457
P27958_344	P27958_344
P27958_344	P27958_59
P27958_344	P27958_488
P27958_344	P27958_563
P24301_18	P24301_18
P0DTD1_5	P0DTD1_5
P27958_384	P27958_384
P27958_399	P27958_399
P27958_399	P27958_516
P27958_411	P27958_411
P27958_411	P27958_308
P27958_411	P27958_458
P27958_411	P27958_251
P24094_14	P24094_14
P24094_14	P24094_19
P07566_27	P07566_27
P43315_6	P43315_6
P9WK61_10	P9WK61_10
P0DTC2_9	P0DTC2_9
P0CL66_25	P0CL66_25
Q5NEQ3_1	Q5NEQ3_1
Q5NED7_1	Q5NED7_1
P27958_545	P27958_545
P13826_50	P13826_50
P13826_50	P13826_44
P13826_50	Q7K740_61
C1GK29_15	C1GK29_15
Q9Q6P4_32	Q9Q6P4_32
Q7KQK5_9	Q7KQK5_9
P15917_2	P15917_2
Q9Q6P4_44	Q9Q6P4_44
P15917_25	P15917_25
Q9WMB5_38	Q9WMB5_38
Q69467_18	Q69467_18
Q8I0U8_30	Q8I0U8_30
P09259_12	P09259_12
P03101_1	P03101_1
P06463_4	P06463_4
P03126_18	P03126_18
P08666_2	P08666_2
P9WNK5_44	P9WNK5_44
P9WNK5_44	P9WNK5_36
P9WNK5_44	P9WNK5_15
P9WNK5_44	P9WNK5_40
Q9Q6P4_83	Q9Q6P4_83
P9WQP3_39	P9WQP3_39
Q6MX18_1	Q6MX18_1
Q6MX18_1	O53692_1
O05877_1	O05877_1
O53323_1	O53323_1
P9WLZ5_1	P9WLZ5_1
P96890_1	P96890_1
P96221_2	P96221_2
Q79FS5_1	Q79FS5_1
P95145_1	P95145_1
O53697_2	O53697_2
P9WKH7_2	P9WKH7_2
O06410_1	O06410_1
P9WNV1_3	P9WNV1_3
P17763_42	P17763_42
P17763_42	P17763_297
P04977_7	P04977_7
P17763_78	P17763_78
P9WNK5_45	P9WNK5_45
P9WNK5_45	P9WNK5_24
Q8YHH0_1	Q8YHH0_1
I6Y460_1	I6Y460_1
Q8YC41_5	Q8YC41_5
P9WNK7_54	P9WNK7_54
P9WNK7_54	P9WNK7_40
P9WNK7_54	P9WNK7_42
P14336_27	P14336_27
P14336_59	P14336_59
P27958_629	P27958_629
P03452_20	P03452_20
P09272_6	P09272_6
L7N675_4	L7N675_4
P9WIR7_2	P9WIR7_2
S5YTI4_6	S5YTI4_6
P55969_12	P55969_12
Q32ZE1_5	Q32ZE1_5
P17763_152	P17763_152
P17763_152	P17763_150
P17763_152	Q9Q6P4_56
Q32ZE1_50	Q32ZE1_50
Q32ZE1_50	P17763_173
Q32ZE1_50	P17763_262
Q32ZE1_50	P17763_100
Q32ZE1_50	P17763_308
Q32ZE1_50	P17763_309
Q32ZE1_62	Q32ZE1_62
Q32ZE1_92	Q32ZE1_92
P09259_24	P09259_24
P09307_3	P09307_3
Q32ZE1_115	Q32ZE1_115
P17763_247	P17763_247
P17763_279	P17763_279
P17763_311	P17763_311
P17763_311	P17763_30
P17763_311	P17763_71
P17763_311	P17763_76
Q32ZE1_165	Q32ZE1_165
Q83D52_1	Q83D52_1
Q83CG1_2	Q83CG1_2
Q69028_14	Q69028_14
Q76R62_16	Q76R62_16
P9WNK7_45	P9WNK7_45
P9WNK7_47	P9WNK7_47
Q9Q6P4_64	Q9Q6P4_64
Q9Q6P4_96	Q9Q6P4_96
P03120_8	P03120_8
P9WFC5_1	P9WFC5_1
O06807_1	O06807_1
L7N649_2	L7N649_2
P9WKE1_1	P9WKE1_1
P71629_2	P71629_2
I6XFZ8_1	I6XFZ8_1
P9WNQ3_4	P9WNQ3_4
P9WLZ5_2	P9WLZ5_2
I6X9Y7_1	I6X9Y7_1
P46842_1	P46842_1
P95087_1	P95087_1
O53682_2	O53682_2
O06817_1	O06817_1
O53332_1	O53332_1
P14336_8	P14336_8
P14336_40	P14336_40
P14336_72	P14336_72
P27958_642	P27958_642
P9WK17_1	P9WK17_1
P9WNK3_24	P9WNK3_24
P9WIR7_15	P9WIR7_15
P55969_25	P55969_25
P9WQP3_52	P9WQP3_52
Q32ZE1_16	Q32ZE1_16
Q32ZE1_40	Q32ZE1_40
Q32ZE1_40	Q9Q6P4_3
Q32ZE1_75	Q32ZE1_75
Q32ZE1_103	Q32ZE1_103
P09264_8	P09264_8
P09259_41	P09259_41
Q32ZE1_128	Q32ZE1_128
P17763_228	P17763_228
P17763_292	P17763_292
P17763_324	P17763_324
Q32ZE1_147	Q32ZE1_147
Q32ZE1_178	Q32ZE1_178
Q83F42_1	Q83F42_1
Q69028_2	Q69028_2
P9WL65_3	P9WL65_3
Q8IIF0_5	Q8IIF0_5
P0DTC2_16	P0DTC2_16
P09259_92	P09259_92
P09259_124	P09259_124
P0DTD1_19	P0DTD1_19
P0DTC2_181	P0DTC2_181
P0DTC1_3	P0DTC1_3
P0DTC4_5	P0DTC4_5
P0DTC2_242	P0DTC2_242
P0DTC2_242	P0DTC2_116
P0DTC2_242	P0DTC2_186
